transaction_id,rule_id,severity,weight,remarks,raw_score,transaction_timestamp,customer_id,customer_account,channel,device_id,amount,currency,is_new_beneficiary,beneficiary_account,entered_beneficiary_name,official_beneficiary_account_name,customer_account_balance
TX-008479,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-06T02:21:20+00:00,1061,BE380519295498411142177571,Phone,PHONE-IVR-E81772AF,1354.22,EUR,False,SK944616027174706649301303,Philip van Breugel,Philip van Breugel,6641.59
TX-008570,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-06T08:00:00+00:00,2265,PL656066552204551735236584,Phone,PHONE-IVR-D4FB7DE2,1524.0,EUR,True,DE501811787332216061869201,pan Cyprian Maras,pan Cyprian Maras,23293.78
TX-008588,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-06T12:00:00+00:00,2265,PL656066552204551735236584,Phone,PHONE-IVR-5EED1CFA,2210.83,EUR,True,DE797379623969408971773362,Nicola Lewis-Cartwright,Nicola Lewis-Cartwright,469852.01
TX-008608,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-06T15:00:00+00:00,2034,PL363109072324077829772927,Phone,PHONE-IVR-5EDB5EEE,4093.82,EUR,False,UA809924018551046457376209,pani Liwia Rudyk,pani Liwia Rudyk,451505.5
TX-008617,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-06T16:41:00+00:00,2076,PL291753200214496143658939,Phone,PHONE-IVR-7BEF65BD,1241.69,EUR,False,DE799601702449389073849048,Ksawery Włodarz,Ksawery Włodarz,483232.96
TX-008618,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-06T17:00:00+00:00,2312,PL065034667933076384143067,Phone,PHONE-IVR-9CDA8C0F,1080.57,EUR,False,DE753605723693247130377494,Carlos García,Miguel Fernández,1083.0
TX-008699,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-07T01:00:00+00:00,2183,PL981758348357616001037819,Phone,PHONE-IVR-6C2EFE07,2772.85,EUR,False,DE202094331635843750684970,Zacharie de la Guyot,Zacharie de la Guyot,18891.69
TX-008700,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-07T01:00:00+00:00,2265,PL656066552204551735236584,Phone,PHONE-IVR-3A9BC4FB,1545.43,EUR,True,DE430190348880115535316423,Ewelina Saj,Ewelina Saj,25205.42
TX-008780,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-07T05:51:00+00:00,2310,PL935565354763663171374899,Phone,PHONE-IVR-2209F11D,1496.58,EUR,False,DE261985255211830014431522,Hans Jürgen Meister,Hans Jürgen Meister,13967.08
TX-008787,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-07T06:00:00+00:00,2310,PL935565354763663171374899,Phone,PHONE-IVR-0BBEBFDF,2000.0,EUR,False,DE351684918184301180776266,Grace Webb,Grace Webb,470730.63
TX-008790,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-07T06:16:00+00:00,2310,PL935565354763663171374899,Phone,PHONE-IVR-0FAF8794,14785.0,EUR,False,DE351684918184301180776266,Grace Webb,Grace Webb,416854.79
TX-008835,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-07T15:00:00+00:00,2321,PL211371143054622871170941,Phone,PHONE-IVR-FF1DB381,1764.97,EUR,False,DE761481495482152876425201,Maria Zielińska,Anna Nowak,5244.0
TX-008917,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-07T23:24:58+00:00,1030,FI146143564281342559296256,Phone,PHONE-IVR-7EFE9A1C,3330.77,EUR,True,MT728164002706511267829639,Jessica Barco Sevilla,Jessica Barco Sevilla,86632.33
TX-008943,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-08T01:00:00+00:00,2181,PL772444297572630619457090,Phone,PHONE-IVR-DECEE96F,2138.59,EUR,False,DE461405399589376764467623,Guy Giraud Le Guérin,Guy Giraud Le Guérin,490476.91
TX-009048,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-08T15:00:00+00:00,2275,PL361925086484041366157644,Phone,PHONE-IVR-80AADCA6,1555.56,EUR,True,DE469242411167627285493198,Émile Lagarde,Émile Lagarde,424095.56
TX-009117,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-08T22:00:00+00:00,2005,PL971395711150533726917884,Phone,PHONE-IVR-54A6E1EB,1474.93,EUR,False,DE143716592977957688181425,Sophie Laurent,Isabelle Moreau,33465.77
TX-009306,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-09T11:00:00+00:00,2190,PL038296032411206557648682,Phone,PHONE-IVR-B2126FA0,2610.47,EUR,False,DE868951366641166564610185,Heike Adolph,Heike Adolph,146334.97
TX-009314,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-09T12:37:00+00:00,2078,PL756614123954174157347823,Phone,PHONE-IVR-5C8CDFFB,1372.75,EUR,False,DE438697568342771264418890,Marek Burdach,Marek Burdach,356264.53
TX-009335,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-09T17:00:00+00:00,2323,PL852801116965561317573742,Phone,PHONE-IVR-5DBEFBD8,2088.96,EUR,False,DE100182134141208081081532,Sophie Laurent,Isabelle Moreau,1496.0
TX-009353,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-09T19:53:00+00:00,2326,PL922037911170226903906256,Phone,PHONE-IVR-B4F3D233,1598.03,EUR,False,DE391990586948663485039349,Victoire Moreau,Victoire Moreau,236301.72
TX-009375,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-09T21:21:31+00:00,1022,CZ356710243928104561890254,Phone,PHONE-IVR-FCB9354B,1216.15,EUR,False,SE928979951745954356120222,Jose Ramón de Guerra,Jose Ramón de Guerra,203594.99
TX-009458,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-10T01:32:18+00:00,1094,SK358190947434392416664840,Phone,PHONE-IVR-FCBCDCF8,1540.33,EUR,False,CZ249512534346021660832798,Dr. Paul Dobes B.Sc.,Dr. Paul Dobes B.Sc.,394179.19
TX-009527,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-10T06:00:00+00:00,2187,PL726638647902119713224222,Phone,PHONE-IVR-E9DCE27F,1536.88,EUR,False,DE768924106927395322692821,Heide-Marie Krebs-Graf,Heide-Marie Krebs-Graf,133355.98
TX-009571,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-10T16:00:00+00:00,2349,PL484704339996282934772731,Phone,PHONE-IVR-ADECA6C2,1029.7,EUR,True,DE850532082172622977951290,Kimberley Thomas,Kimberley Thomas,230116.53
TX-009611,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-10T21:00:00+00:00,2121,PL588771953727011268621290,Phone,PHONE-IVR-FBCEC90B,3455.24,EUR,False,DE305069388802718611843903,Josef Muller,Joseph Muller,392479.28
TX-009721,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-11T04:49:59+00:00,1022,CZ356710243928104561890254,Phone,PHONE-IVR-A27FB12F,1706.64,EUR,True,LT083906997531615637674297,Ferdinando Barberini,Ferdinando Barberini,197350.93
TX-009739,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-11T05:51:00+00:00,2299,PL368190085461675732310217,Phone,PHONE-IVR-2C9AF7D4,13810.0,EUR,False,DE858872793371724080292305,Xavier Delmas,Xavier Delmas,286719.91
TX-009750,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-11T06:16:00+00:00,2299,PL368190085461675732310217,Phone,PHONE-IVR-3A3E61EF,13810.0,EUR,False,DE858872793371724080292305,Xavier Delmas,Xavier Delmas,6348.36
TX-009765,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-11T07:35:00+00:00,2091,PL951670270699325966466325,Phone,PHONE-IVR-78F82491,14973.0,EUR,False,DE339076882407320725623337,pan Cezary Burza,pan Cezary Burza,172828.6
TX-009778,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-11T10:00:00+00:00,2241,PL274163215023725658100123,Phone,PHONE-IVR-86A0E16D,2836.97,EUR,False,DE863145106134607134065552,Adrienne-Noémi Descamps,Adrienne-Noémi Descamps,328625.3
TX-009932,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-12T02:53:00+00:00,2248,PL547013690350198564079463,Phone,PHONE-IVR-ED4AB2D2,1973.59,EUR,False,DE943733803147265256157011,Victor Girard,Victor Girard,499194.14
TX-010101,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-12T23:04:00+00:00,2075,PL252560519030980465622746,Phone,PHONE-IVR-6AE75B25,1994.68,EUR,False,DE762873201138951846916487,pani Sylwia Biegała,pani Sylwia Biegała,71057.67
TX-010105,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-12T23:10:00+00:00,2096,PL533430601950501565072402,Phone,PHONE-IVR-FFBCDBAF,14255.0,EUR,False,DE204620259875095348141295,Tino Jopich,Tino Jopich,83427.78
TX-010232,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-13T11:00:00+00:00,2236,PL986585485188332303541845,Phone,PHONE-IVR-B6ACF4BB,1352.16,EUR,False,DE776239250602637119996021,Joshua Collins,Joshua Collins,32538.33
TX-010294,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-13T22:04:00+00:00,2075,PL252560519030980465622746,Phone,PHONE-IVR-CE2DA9E4,1132.2,EUR,False,DE762873201138951846916487,pani Sylwia Biegała,pani Sylwia Biegała,327233.19
TX-010463,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-14T18:00:00+00:00,2174,PL328878235149538630860317,Phone,PHONE-IVR-EE63B07A,49947.0,EUR,False,DE599005679321764059633481,pan Gustaw Nytko,pan Gustaw Nytko,109399.38
TX-010464,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-14T18:00:00+00:00,2219,PL858876501461899216790911,Phone,PHONE-IVR-B176EB5C,4564.82,EUR,True,DE963473646995750584160756,Peter Kaminski,Piotr Kaminski,498468.83
TX-010467,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-14T18:00:00+00:00,2347,PL073942813607475326199749,Phone,PHONE-IVR-DE8E93AB,2950.11,EUR,True,DE094813621425205460552793,Océane Charpentier,Océane Charpentier,233405.32
TX-010588,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-15T02:04:00+00:00,2075,PL252560519030980465622746,Phone,PHONE-IVR-AFAF05BF,1033.13,EUR,False,DE152165668719354964411040,Alice Diaz de la Leconte,Alice Diaz de la Leconte,223467.61
TX-010682,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-15T19:00:00+00:00,2274,PL153756667066374478486177,Phone,PHONE-IVR-AEB9C1A5,2295.57,EUR,True,DE717997017654471130234136,Aleks Woźniczko,Aleks Woźniczko,109653.85
TX-010738,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-15T22:00:00+00:00,2182,PL311032925487597706631002,Phone,PHONE-IVR-DFDDEFA0,2842.62,EUR,False,DE957849387920361223349396,Albert Stochaj,Albert Stochaj,409684.91
TX-010858,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-16T09:00:00+00:00,2347,PL073942813607475326199749,Phone,PHONE-IVR-8DE56ED1,4335.04,EUR,True,TR641547422874851673668672,Zbigniew Wozniak,Zdzislaw Wozniak,407717.06
TX-011026,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-17T09:53:00+00:00,2243,PL580956885055196013385535,Phone,PHONE-IVR-BC96C3CE,1863.14,EUR,False,DE649455223790099360324467,pani Kalina Nalewajek,pani Kalina Nalewajek,358093.23
TX-011449,R24,1,5,"Channel Phone safe maximum value of €1,000 has been exceeded",5,2026-02-20T03:51:26+00:00,1089,CY257082075043453215725082,Phone,PHONE-IVR-FA20BC6C,1507.28,EUR,False,GR809876570600612947302764,Prof. Harold Rosemann B.A.,Prof. Harold Rosemann B.A.,362987.43
TX-000937,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-06T18:55:00+00:00,2334,PL881208393661999813073093,ATM,ATM-A7DF9EAE,1429.1,EUR,False,DE209470772043532639145146,Tymon Proch,Tymon Proch,153762.74
TX-001004,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-07T10:00:00+00:00,2073,PL844407003280291996085230,ATM,ATM-61C4BF03,1809.51,EUR,False,DE128343049166692942097046,Kacper Niedźwiadek,Kacper Niedźwiadek,226858.77
TX-001068,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-07T23:11:00+00:00,2339,PL230014734092141764826887,ATM,ATM-609DAE8B,1604.31,EUR,False,DE687468788854434115329710,Christophe de la Roussel,Christophe de la Roussel,388715.42
TX-001457,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-11T06:51:00+00:00,2079,PL134926037064152020253228,ATM,ATM-9545C5B2,1683.45,EUR,False,DE024214839108613681621046,pan Mateusz Nieradzik,pan Mateusz Nieradzik,374101.89
TX-002043,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-15T07:00:00+00:00,2280,PL816712397906027405133268,ATM,ATM-F2675DEA,2258.05,EUR,True,DE427265549157587559831590,Patrick-Alain Delaunay,Patrick-Alain Delaunay,44366.78
TX-002282,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-16T01:36:53+00:00,1077,EE136360963794025555437553,ATM,ATM-6B1097C4,3582.11,EUR,False,IT150941641535289941086760,Senna van den Berg,Senna van den Berg,154319.57
TX-002366,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-16T06:00:00+00:00,2154,PL481495837809631719441885,ATM,ATM-82C9E7D5,156401.52,EUR,False,DE678183865764672967334681,Patryk Gajowiak,Patryk Gajowiak,9918.0
TX-002384,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-16T07:25:00+00:00,2093,PL905025509965494261127857,ATM,ATM-7B1E9D0C,14837.0,EUR,False,DE865150430480568212632775,Diane Brooks,Diane Brooks,306461.4
TX-002434,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-16T11:00:00+00:00,2252,PL736511533507741171297426,ATM,ATM-B93A8A9F,3978.03,EUR,False,DE933213485969329030856729,Angelika Kosowicz,Angelika Kosowicz,231274.17
TX-002576,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-16T23:00:00+00:00,2195,PL459897025094396791569449,ATM,ATM-A1629AFB,1179.9,EUR,False,DE828190499889608219731391,Janusz Junck,Janusz Junck,454040.79
TX-002734,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-17T07:00:00+00:00,2334,PL881208393661999813073093,ATM,ATM-1E393C56,11948.75,EUR,False,UA232823223036313381243887,Helene Holsten,Helene Holsten,47810.53
TX-002828,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-17T16:11:00+00:00,2063,PL221440207022040041425114,ATM,ATM-51F8BA71,1468.27,EUR,False,DE305688626869751758699918,Joel Hodgson,Joel Hodgson,390867.88
TX-002830,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-17T16:16:00+00:00,2309,PL972964936467365750011596,ATM,ATM-2086CEA9,14516.0,EUR,False,DE344379266570582828765411,Solveig Wilmsen-Aumann,Solveig Wilmsen-Aumann,306552.25
TX-002886,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-17T21:00:00+00:00,2290,PL250558492782611298264972,ATM,ATM-BFABECB5,1079.3,EUR,False,DE933356891193594188723022,Gilbert Cohen de Marty,Gilbert Cohen de Marty,251658.07
TX-002926,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-17T23:00:00+00:00,2062,PL888824211058022713135238,ATM,ATM-CE4BB44B,1899.52,EUR,False,DE473983513358291572885291,Thierry Meunier,Thierry Meunier,52543.07
TX-002951,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-18T00:00:00+00:00,2355,PL392905335402055943956197,ATM,ATM-3EAC0DAB,2515.94,EUR,True,DE700653783999162055071514,Henriette Thomas,Henriette Thomas,301681.8
TX-002964,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-18T01:00:00+00:00,2186,PL272531489411049303808519,ATM,ATM-D31FBFBF,1397.19,EUR,False,DE693649667185822133692084,Dagmara Przewłoka,Dagmara Przewłoka,123856.37
TX-003272,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-19T01:00:00+00:00,2272,PL522997007076107232859785,ATM,ATM-559B4A3F,1871.69,EUR,True,DE847049378468127986990650,Keith Sinclair,Keith Sinclair,351950.57
TX-003299,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-19T02:45:00+00:00,2331,PL724186937384620959740666,ATM,ATM-8AEDF1AE,1836.36,EUR,False,DE499475329736767082546338,Craig Jordan-Taylor,Craig Jordan-Taylor,72935.38
TX-003426,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-19T11:31:00+00:00,2070,PL858423057443055802908923,ATM,ATM-3DD0C92C,1181.38,EUR,False,DE757604600551266539432354,Sylvie Rodrigues,Sylvie Rodrigues,372527.36
TX-003461,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-19T17:00:00+00:00,2027,PL092162437179741778156276,ATM,ATM-DA4BFEAA,1728.76,EUR,False,DE321992145887242500333733,Hortense Lejeune,Hortense Lejeune,400960.49
TX-003601,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-20T00:16:21+00:00,1084,IT647870680914949983880306,ATM,ATM-1C3CBFBB,10933.18,EUR,False,HR487063399202399992331756,Ágata Abascal,Ágata Abascal,27891.21
TX-003615,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-20T01:00:00+00:00,2278,PL157120883225569971303885,ATM,ATM-BBABB4E3,1412.09,EUR,True,DE823431434887746344896342,Callum Ward-Lee,Callum Ward-Lee,445837.05
TX-003734,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-20T07:39:00+00:00,2328,PL726284164356947890350790,ATM,ATM-33BAFCF0,1075.07,EUR,False,DE229984787588593988381885,Doris Hofmann-Mangold,Doris Hofmann-Mangold,381218.83
TX-003825,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-20T18:10:00+00:00,2333,PL587390437230648192942607,ATM,ATM-BDFC3FDB,1496.91,EUR,False,DE520715317495341222990609,Aaron Stokes,Aaron Stokes,348868.23
TX-003935,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-21T00:56:00+00:00,2330,PL942474034402365573045291,ATM,ATM-A51BBA19,1137.03,EUR,False,DE884810658137540077757227,Heinz Dieter Etzold,Heinz Dieter Etzold,108502.25
TX-004043,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-21T07:00:00+00:00,2342,PL410023294517110444237747,ATM,ATM-7BBE69C1,2141.07,EUR,True,DE060299067371545293931522,Leonard Kuchciak,Leonard Kuchciak,107149.41
TX-004204,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-21T21:55:00+00:00,2061,PL271339038352575683827549,ATM,ATM-5C926635,1790.39,EUR,False,DE786453286810915394188453,Carolina Henschel-Trub,Carolina Henschel-Trub,483109.49
TX-004307,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-22T03:11:00+00:00,2339,PL230014734092141764826887,ATM,ATM-DBEC9CD7,1441.36,EUR,False,DE831161095061402617009396,Dieter Briemer-Trüb,Dieter Briemer-Trüb,318587.65
TX-004344,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-22T05:00:00+00:00,2137,PL319492971914770781792291,ATM,ATM-ECD3A33C,4920.14,EUR,False,DE878283182038348309902455,Janusz Mazurkiewicz,Jan Mazurkiewicz,461008.86
TX-004395,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-22T08:08:00+00:00,2340,PL917751901415463802375068,ATM,ATM-F22CE8BE,1269.82,EUR,False,DE902490752995746494286984,Anouk Alves,Anouk Alves,436957.97
TX-004441,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-22T13:10:00+00:00,2094,PL083477282685480389769460,ATM,ATM-CFDAF351,13649.0,EUR,False,DE077890090227463720205896,pan Albert Kaczmar,pan Albert Kaczmar,279956.89
TX-004446,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-22T14:00:00+00:00,2094,PL083477282685480389769460,ATM,ATM-C3408278,13501.0,EUR,False,DE077890090227463720205896,pan Albert Kaczmar,pan Albert Kaczmar,391625.77
TX-004594,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-23T01:11:00+00:00,2339,PL230014734092141764826887,ATM,ATM-FE08AAF7,1486.79,EUR,False,DE444742963290907255874016,Zoé-Adélaïde Lemaître,Zoé-Adélaïde Lemaître,344096.84
TX-004906,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-24T01:38:20+00:00,1047,LT205720351653957508033730,ATM,ATM-4FE04EAA,3168.07,EUR,False,PL926409810756823610347407,Luca van der Meulen,Luca van der Meulen,7529.28
TX-004914,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-24T01:56:00+00:00,2330,PL942474034402365573045291,ATM,ATM-E1A9D6AD,1820.64,EUR,False,DE234273072108319429783229,Rosie Edwards,Rosie Edwards,404849.39
TX-005272,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-25T04:31:00+00:00,2070,PL858423057443055802908923,ATM,ATM-A6F26DE4,1453.46,EUR,False,DE625063546175674362347476,Abbie Short,Abbie Short,299398.24
TX-005437,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-25T20:27:25+00:00,1040,MT604634144087270651739611,ATM,ATM-6FF9ADE5,1484.39,EUR,False,DK669518775311465490086704,Benedikt Sorgatz,Benedikt Sorgatz,274694.63
TX-005513,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-25T23:45:00+00:00,2331,PL724186937384620959740666,ATM,ATM-AAFA2ECA,1257.13,EUR,False,DE727280452620566727314736,Katy Jones,Katy Jones,312643.74
TX-005544,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-26T01:24:54+00:00,1012,BG259263959191921473653527,ATM,ATM-29892AB2,1719.74,EUR,True,LT061905666713468881733437,Paolo Tebaldi,Paolo Tebaldi,332175.91
TX-005725,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-26T18:51:00+00:00,2335,PL847013413009928583679267,ATM,ATM-7ADDBA68,1442.32,EUR,False,DE789524118567813466784924,Jacques-Gabriel Blondel,Jacques-Gabriel Blondel,39367.1
TX-005986,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-27T10:04:00+00:00,2066,PL921259226007849132162545,ATM,ATM-AC6DAFDC,1765.58,EUR,False,DE956802739778938927595324,Traudel Holzapfel-Wirth,Traudel Holzapfel-Wirth,328503.66
TX-006067,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-27T21:00:00+00:00,2145,PL563699576973312653305602,ATM,ATM-DCF5D1AA,141259.32,EUR,False,DE696891466740945367743426,Zacharie Poirier-Boutin,Zacharie Poirier-Boutin,8279.0
TX-006068,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-27T21:00:00+00:00,2266,PL285847703543212886373626,ATM,ATM-9B3FBFB5,1585.95,EUR,True,DE772057677231552065034466,Jules Hoarau du Barbe,Jules Hoarau du Barbe,298273.73
TX-006308,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-28T13:57:00+00:00,2260,PL075006155090003707987476,ATM,ATM-6ECDDFBB,1407.95,EUR,False,DE095412827357153522146931,Cezary Doroba,Cezary Doroba,358656.72
TX-006423,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-29T00:00:00+00:00,2343,PL274382098942100334284218,ATM,ATM-BB237B78,1739.15,EUR,False,DE046411712738991320142641,Laurenz Höfig-Huhn,Laurenz Höfig-Huhn,70649.86
TX-006490,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-29T04:08:00+00:00,2340,PL917751901415463802375068,ATM,ATM-266BA8A8,1364.06,EUR,False,DE628700693001249319279614,Bertrand Langlois-Bailly,Bertrand Langlois-Bailly,199452.1
TX-006530,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-29T06:26:00+00:00,2337,PL896656069064462113889372,ATM,ATM-EE1EEF7B,1978.24,EUR,False,DE942630485581644992566170,Friederike Meyer,Friederike Meyer,27742.23
TX-006542,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-29T07:00:00+00:00,2341,PL591747450785945285535722,ATM,ATM-55C2EFCF,1280.22,EUR,False,DE915208228068837540378572,Roger Marques-Leclercq,Roger Marques-Leclercq,242539.07
TX-006577,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-29T12:00:00+00:00,2240,PL026060726650085118993830,ATM,ATM-FF481D76,6954.72,EUR,False,DE078933650649521532217992,Józef Szpara,Józef Szpara,34780.68
TX-006844,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-30T10:00:00+00:00,2352,PL262438553079210631315199,ATM,ATM-BFDDB9A4,1225.49,EUR,False,DE837346393539990404661881,André Goncalves,André Goncalves,112429.39
TX-006879,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-30T18:00:00+00:00,2036,PL838333203394362741430601,ATM,ATM-DDB81FFA,1956.27,EUR,False,DE832239698209677706524729,Stacey Taylor,Stacey Taylor,189310.09
TX-007085,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-31T07:00:00+00:00,2341,PL591747450785945285535722,ATM,ATM-5ADE6701,1689.21,EUR,False,DE585844739042767891120625,Madeleine Wagner,Madeleine Wagner,239461.72
TX-007198,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-01-31T21:00:00+00:00,2106,PL867951375588123615623533,ATM,ATM-9336FAEC,3000.0,EUR,False,DE586935698900477483883913,Élodie Weber,Élodie Weber,454339.05
TX-007309,R24,1,5,"Channel ATM safe maximum value of €1,000 has been exceeded",5,2026-02-01T04:00:00+00:00,2175,PL592388399730314781774147,ATM,ATM-B77CFEEE,38913.0,EUR,False,DE484467363552625893634730,Ariane Dowerg B.Sc.,Ariane Dowerg B.Sc.,104404.4
